528 2
-1.479225 -2.860664
-1.121934 -2.713289
-2.514564 1.218133
-1.733981 2.234372
-0.3527267 2.252284
-0.3446548 2.123989
2.273031 1.136434
2.816990 0.06187837
1.775137 -1.660388
0.7621095 -2.795153
-0.09268394 0.1272394
-1.269654 -3.074754
-1.178035 -2.697164
-2.509804 1.252606
-1.797062 2.331401
-0.1758141 2.160507
-0.2032773 2.186211
1.999625 1.258594
2.843439 0.149361
1.560068 -1.449792
0.7485127 -2.79732
-0.1018923 0.2265251
-1.231444 -3.144875
-0.9815525 -2.673872
-2.533158 1.129244
-1.742165 2.163116
-0.2800920 1.925234
-0.1594237 2.239123
1.722124 1.381111
2.957129 0.3674206
1.654111 -1.664135
0.765537 -2.851935
-0.1848299 0.2810897
-1.19442 -3.160022
-0.8752108 -2.617068
-2.563212 1.081943
-1.789864 2.068661
-0.4788017 1.484397
-0.1956661 2.251464
1.656892 1.222738
2.39629 0.6102409
1.510859 -1.794458
0.587636 -2.683358
-0.2879013 0.4895261
-1.211492 -3.161712
-0.8694803 -2.432449
-2.547715 0.8206103
-1.869452 2.04631
-0.717908 1.076848
-0.1289236 2.106132
1.639237 1.211072
3.296778 0.3917774
1.271771 -1.693598
0.6188882 -2.663932
-0.4018402 0.8923579
-1.336288 -3.223795
-0.8985406 -2.382055
-2.412224 0.5436982
-1.889983 1.843103
-0.7268825 0.5413678
0.03034967 2.003946
1.597857 1.110051
3.390407 0.4461803
1.068602 -2.095897
0.8087843 -2.823912
-0.5067894 0.8287508
-0.5142494 -5.203997
-1.672293 0.07248928
-2.739781 0.6323244
-2.459546 2.423321
0.6652117 2.239532
-1.167013 1.616906
1.946866 1.712697
3.762913 1.080059
3.595152 -0.4347888
3.095285 -2.547174
-0.271418 -0.1408323
-0.3013096 -5.442352
-1.575520 -0.542879
-2.656848 0.7205203
-2.321751 2.246064
0.9973082 2.137077
-0.8121849 1.475611
1.877334 1.977361
4.145524 0.9291916
3.560707 -0.3656121
3.374831 -2.38447
-0.4299419 -0.070307
-0.2777727 -5.195102
-1.550391 -1.114282
-2.631567 0.3808772
-2.299650 2.33177
1.001272 2.194527
-1.121615 1.701683
2.077694 1.979034
4.375155 0.7798066
3.205299 0.03983334
3.433138 -2.221906
-0.3518903 0.01564130
-0.9550532 -4.612217
-1.660367 -1.220025
-2.688966 0.5266677
-2.407184 2.352671
1.055451 2.257237
-1.019828 1.880282
2.102904 1.910056
4.099165 1.022207
3.352354 0.324406
3.504220 -1.988118
-0.1807424 -0.002856247
-1.984471 -3.934089
-1.538286 -1.799264
-2.580530 0.7550634
-2.465498 2.211519
0.9013627 2.220769
-0.6151795 1.62713
1.907279 1.991302
4.149914 1.244171
3.825741 0.05787539
3.869139 -1.887796
-0.1671320 0.02637746
-2.506265 -3.777122
-1.046909 -2.97327
-2.411822 1.097876
-2.492723 2.234312
0.656367 2.414958
-0.2597147 1.503398
2.045449 2.067334
4.60714 1.26018
3.979343 -0.735125
4.09634 -1.802553
-0.1948353 -0.1363067
-4.271605 -0.3349085
-2.182673 0.1807699
-1.799876 -0.6439734
-0.7325835 1.093868
0.9562741 1.133150
0.0698511 1.213699
1.720846 1.548019
3.694729 1.717233
0.863972 0.6607714
3.420736 -1.274974
1.143923 -0.9751813
-4.453954 -0.6194685
-2.270169 0.3621722
-1.964177 0.09212603
-0.8687684 1.296531
0.8239075 1.278771
0.3902434 1.065723
1.275274 1.281933
3.858488 1.679372
0.4488152 -0.0678745
3.172481 -1.378302
0.4441705 -0.7890295
-4.358902 -0.982196
-2.165216 0.508119
-2.168579 0.3504654
-1.029192 1.576033
0.618674 1.397546
0.2224752 1.278444
0.4221608 0.8921158
3.960466 1.594205
0.9857624 -0.4219859
3.145421 -1.460653
-0.1085335 -0.3965375
-4.098803 -1.183704
-2.081221 0.3710728
-2.058084 0.3211511
-1.081582 1.600329
0.4517105 1.424565
-0.271353 1.451035
0.5453508 0.7449439
3.674016 1.270814
1.827365 -0.9186064
3.117591 -1.653857
0.1331172 -0.1299391
-3.823797 -1.200082
-1.874524 -0.5060718
-1.739386 -0.1461784
-1.209922 1.564106
0.2947746 1.197859
-0.3860389 1.257613
1.014821 0.8218048
3.711615 1.134858
2.157493 -1.326157
2.884536 -1.73609
0.3717923 -0.02960366
-3.613783 -0.991295
-1.594868 -1.512893
-1.639712 -1.028594
-1.297039 1.369755
-0.02627023 0.9506383
-0.6401773 1.213119
1.046890 1.080498
3.386358 1.493303
2.203772 -1.724303
2.99646 -1.629373
0.2974314 0.0770639
-2.103792 -1.552429
-1.850931 -0.06265448
-2.630777 0.4167814
-1.794284 1.792904
1.042008 2.253067
0.1628943 1.473287
1.708052 1.185797
1.410847 0.07304181
2.075894 0.1029463
1.438252 -2.452279
-0.6776483 0.5244081
-2.184497 -1.588652
-1.909256 0.2689696
-2.405258 0.2445534
-1.763733 1.838958
0.9173908 2.148261
0.3443827 1.273084
1.318802 0.981438
1.017886 0.2368543
1.644874 -0.02794258
1.795899 -2.775293
-0.4002753 0.5219073
-2.162532 -1.991977
-1.994486 0.2583048
-2.431104 0.3093266
-1.847314 1.772479
0.3677187 2.206832
0.2873679 1.257082
0.3381518 0.662273
0.8286534 0.4260025
1.143533 -0.2926797
2.096378 -3.251032
-0.3801122 0.4506688
-2.104780 -2.482257
-1.895631 0.09937346
-2.552341 0.3793863
-1.980947 1.730460
-0.1149868 2.310539
0.1039783 1.370558
-0.5148434 0.3814892
0.809283 0.3820818
1.283389 -0.4265822
2.199112 -3.453737
-0.2789337 0.1846301
-1.982348 -2.77501
-1.959164 0.01705058
-2.448681 -0.01041114
-1.989471 1.852724
-0.01527152 2.376351
-0.2541209 1.103472
-1.047190 0.2950765
0.732371 0.5361266
1.087142 -0.5013917
2.30043 -3.454116
-0.02864457 -0.1736854
-1.820775 -3.102187
-2.034967 -0.02286057
-2.28054 -0.0843216
-1.920518 1.779205
-0.008322486 2.386060
-0.5269212 0.5114563
-0.7854554 0.4502323
0.5883734 0.6103246
0.8382317 -0.9633638
2.684992 -3.553478
0.1978843 -0.482322
-4.165723 -3.767489
-3.609546 -1.279487
-3.531304 0.6941076
-3.639813 3.136451
-0.06167976 1.932423
-1.132891 1.659158
2.048738 1.096868
4.051747 1.582555
2.002702 -1.768478
1.882007 -2.239604
-1.103887 -0.3018942
-3.740134 -3.914902
-3.092629 -1.227227
-3.547753 0.5992508
-3.600874 3.092324
-0.05799663 1.565522
-1.337507 1.478422
2.429725 0.985885
4.305921 1.668853
1.862144 -1.643061
1.919935 -2.669905
-1.354186 -0.08703253
-3.403004 -3.844498
-3.159746 -1.490191
-3.653217 0.7387353
-3.459788 2.865947
-0.08939874 1.261483
-1.757911 1.217174
2.786531 1.077977
4.565034 1.058811
1.952698 -1.485313
1.672435 -2.857351
-1.365519 0.01619359
-3.212039 -3.744179
-3.3739 -1.627862
-3.228779 0.6671584
-3.646357 2.846172
-0.06592436 1.452669
-1.873278 0.4475838
2.941158 1.581013
4.711892 0.780881
1.897714 -1.362961
2.195424 -2.905075
-1.557480 0.2103333
-2.838952 -3.734287
-3.139639 -1.189664
-1.681319 0.7022913
-3.624077 2.888883
-0.1128172 1.472062
-1.883951 -0.1675066
2.730221 1.807640
4.426954 1.212824
1.732375 -1.019456
3.099632 -3.138348
-1.760881 0.3422367
-2.882099 -3.605061
-2.809233 -0.5578236
-2.146440 0.2964451
-3.471353 2.838945
-0.006357656 1.247899
-1.6533 -0.578457
2.024077 1.333628
4.011884 1.431347
1.410110 -1.267517
3.714942 -3.278545
-2.027619 0.6644825
-3.666711 -2.964041
-2.219089 -2.392418
-3.123318 -0.3460286
-2.887441 2.554775
0.4332221 2.143596
-0.7408326 1.794131
1.403748 1.059689
3.60968 0.4990619
2.779273 -2.221935
1.878815 -1.613548
0.1132528 -0.995883
-3.834488 -2.777505
-2.13159 -3.073405
-3.040541 -0.643605
-2.932441 2.62117
0.3127944 2.263522
-0.7430353 1.646866
1.251167 0.8889779
3.375677 0.6034877
3.098172 -2.141995
2.017695 -1.548643
0.1238644 -0.8976138
-3.913818 -2.688876
-1.8443 -3.59466
-2.961226 -0.7204173
-2.874108 2.506440
0.1905666 2.313115
-0.806151 1.595055
1.339100 0.5393634
3.579046 0.7315975
2.549860 -2.092494
2.485119 -1.290507
-0.006758578 -0.7403763
-3.703943 -2.889750
-1.885353 -3.701418
-2.788667 -0.6559533
-2.812895 2.419162
0.2410470 2.151164
-0.8408016 1.292808
1.448304 0.2872051
3.885814 0.5693992
2.201307 -1.985859
2.697391 -0.9314524
-0.1663508 -0.4789506
-3.480971 -2.898009
-1.897823 -3.708452
-2.784015 -0.8410125
-2.678579 2.299070
0.3849498 2.072127
-0.8876802 0.5899711
1.332186 0.1406336
3.897003 0.4230018
1.859809 -2.419966
2.937539 -0.6799507
-0.3032268 -0.3595097
-3.3713 -2.828649
-1.958767 -3.592745
-3.086056 -0.8850096
-2.407083 2.069233
0.4570177 2.123751
-0.6974342 -0.4068637
1.189899 0.0870244
4.25546 0.203627
1.114580 -2.883949
2.899363 -0.6136159
-0.3406962 -0.3475325
-3.963193 -3.859199
-3.507469 -2.315787
-3.918169 1.317706
-2.381668 3.498839
0.5140291 3.366178
-0.1556306 2.857008
1.357878 2.472449
3.841148 -0.01318760
2.306433 -1.919775
1.994956 -1.460259
-1.971344 1.176501
-3.591996 -4.141417
-3.317512 -2.490448
-4.314171 1.306446
-2.351764 3.45035
0.5968414 3.469297
-0.2988494 2.910678
1.350570 2.692807
3.650632 -0.1496993
2.417800 -2.008648
2.090880 -2.203685
-1.849631 1.304709
-3.303946 -4.394240
-3.221756 -2.525713
-4.069027 1.248948
-2.317008 3.55106
0.6735462 3.511367
-0.6411863 2.870835
1.440285 2.856342
3.426551 -0.3525593
1.903488 -2.024652
2.334357 -3.113209
-1.796950 1.614002
-2.72452 -5.207641
-3.06801 -2.382705
-3.44707 1.204762
-2.482484 3.571383
0.6595794 3.611082
-1.095414 2.772321
1.30469 2.736832
3.136766 -0.5471402
1.035172 -1.884698
2.37603 -2.855485
-1.706958 1.630178
-1.323762 -6.285236
-3.176169 -2.121075
-3.736745 1.041547
-2.483384 3.585258
0.6898023 3.659691
-1.581814 2.246865
1.026798 2.544798
2.970746 -0.7634632
0.4119453 -1.751655
2.570759 -2.422257
-1.902084 1.489716
-0.2028225 -6.338059
-3.304986 -1.950265
-4.197941 0.7654762
-2.406353 3.426208
0.7685321 3.679489
-1.914184 1.480480
0.7323326 2.033339
3.342418 -0.6970868
0.4015951 -1.95022
2.730643 -2.742553
-2.004924 1.335225
2.137045 -1.634374
-1.395743 -0.4824049
-2.293856 0.1293259
-0.4192676 0.1927380
-0.7625857 2.202717
-0.7408605 1.525385
1.565619 1.143596
4.390802 0.3450439
2.735940 -0.02126984
3.507084 0.8277873
0.3639684 0.1013156
2.43574 -1.804767
-0.4074677 0.2987191
