100	2
 156  348 0
 157  339 0
 156  329 0
 154  317 0
 164  316 0
 174  316 0
 186  316 0
 203  319 0
 215  325 0
 217  337 0
 218  345 0
 168  350 0
 182  351 0
 196  351 0
 209  349 0
 215  317 0
 168  340 0
 168  330 0
 168  320 0
 179  322 0
 180  334 0
 181  344 0
 191  343 0
 188  331 0
 191  326 0
 201  325 0
 202  336 0
 211  341 0
 212  330 0
 200  339 0
 270  288 0
 265  275 0
 260  264 0
 253  251 0
 243  240 0
 258  239 0
 277  238 0
 298  239 0
 307  237 0
 282  286 0
 289  273 0
 291  265 0
 296  256 0
 300  246 0
 276  272 0
 271  255 0
 272  263 0
 261  246 0
 277  248 0
 289  248 0
 282  263 0
 276  284 0
 276  294 0
 138  263 0
 122  261 0
 119  246 0
 114  231 0
 125  220 0
 139  218 0
 154  219 0
 166  225 0
 168  234 0
 163  248 0
 156  255 0
 148  265 0
 139  269 0
 135  267 0
 140  252 0
 131  250 0
 124  244 0
 130  239 0
 129  233 0
 141  229 0
 147  233 0
 145  241 0
 155  243 0
 158  232 0
 149  251 0
 142  231 0
 138  241 0
 190  279 0
 209  265 0
 220  289 0
 170  296 0
 166  266 0
 197  239 0
 180  283 0
 155  287 0
 200  306 0
 227  280 0
 191  257 0
 236  256 0
 251  297 0
 231  310 0
 183  300 0
 124  316 0
 252  331 0
 214  219 0
 223  248 0
 190  377 0
