200 2
  27   54 0
  26   44 0
  27   40 0
  42   37 0
  41   43 0
  42   50 0
  53   50 0
  55   48 0
  37   43 0
  36   52 0
  29   49 0
  39   43 0
  51   45 0
  51   50 0
  43   55 0
  33   58 0
  29   50 0
  35   45 0
  48   42 0
  50   41 0
  64   32 0
  68   42 0
  64   46 0
  58   39 0
  56   39 0
  58   36 0
  66   42 0
  60   41 0
  44   41 0
  35   41 0
  36   36 0
  47   35 0
  60   34 0
  69   91 0
  40   88 0
  77   75 0
  89   57 0
  54   71 0
  39  -31 0
  34  -43 0
  34  -52 0
  37  -60 0
  42  -54 0
  48  -44 0
  41  -40 0
  42  -36 0
  53  -39 0
  57  -53 0
  62  -37 0
  49  -35 0
  44  -45 0
  56  -45 0
  58  -45 0
  56  -57 0
  53  -53 0
  49  -53 0
  47  -57 0
  44  -61 0
  36  -60 0
  46  -60 0
  54  -59 0
  61  -56 0
  65  -48 0
  67  -39 0
  53  -35 0
  38  -36 0
  38  -48 0
  38  -62 0
  56  -64 0
  64  -59 0
  63  -52 0
 -42  -29 0
 -52  -34 0
 -55  -37 0
 -50  -38 0
 -53  -44 0
 -41  -44 0
 -28  -39 0
 -39  -37 0
 -30  -39 0
 -45  -37 0
 -53  -36 0
 -44  -42 0
 -40  -17 0
 -41  -13 0
 -50  -13 0
 -57  -14 0
 -47  -21 0
 -50  -16 0
 -56  -23 0
 -57  -31 0
 -31  -26 0
 -29  -14 0
 -35  -20 0
 -43  -23 0
 -37  -23 0
 -43  -31 0
 -25  -28 0
 -22  -21 0
 -32  -13 0
  37    8 0
  25    2 0
  14  -11 0
  30  -14 0
  19  -22 0
   1   -7 0
 -15    3 0
  -9   21 0
  19   22 0
  21   22 0
   2   27 0
 -11   37 0
  10   12 0
 -60   64 0
 -72   64 0
 -74   54 0
 -63   50 0
 -49   52 0
 -46   57 0
 -61   64 0
 -51   69 0
 -51   78 0
 -59   77 0
 -62   85 0
 -64   71 0
 -55   68 0
 -56   63 0
 -69   63 0
 -67   77 0
 -65   81 0
 -38   77 0
 -37   66 0
 -51   64 0
 -52   59 0
 -58   58 0
 -68   64 0
 -64   53 0
 -57   54 0
 -45   53 0
 -44   73 0
 -47   80 0
 -50   94 0
 -59   91 0
 -62   75 0
 -51   71 0
 -50   63 0
 -51   62 0
 -41   68 0
 -41   78 0
 -49   84 0
 -60   83 0
 -65   71 0
 -71   63 0
 -69   58 0
 -64   58 0
 -50   59 0
 -46   66 0
 -48   73 0
 -61   74 0
 -58   73 0
 -57   64 0
 -50   73 0
 -56   81 0
 -67   82 0
 -66   69 0
 -66   63 0
 -65   59 0
 -49   61 0
 -45   64 0
 -51   68 0
 -53   76 0
 -67   79 0
 -73   85 0
 -67   90 0
 -58   91 0
 -54   89 0
 -57   80 0
 -51   75 0
 -55   74 0
 -69   79 0
 -66   66 0
 -56   66 0
 -50   70 0
 -56   74 0
 -72   79 0
 -72   73 0
 -72   69 0
 -61   70 0
 -49   77 0
 -55   87 0
 -58   84 0
 -61   81 0
 -67   76 0
 -63   75 0
 -58   76 0
 -57   70 0
 -55   66 0
 -56   54 0
 -41   71 0
 -49   88 0
