100	2
  27   54 0
  26   44 0
  27   40 0
  42   37 0
  41   43 0
  42   50 0
  53   50 0
  55   48 0
  37   43 0
  36   52 0
  29   49 0
  39   43 0
  51   45 0
  51   50 0
  43   55 0
  33   58 0
  29   50 0
  35   45 0
  48   42 0
  50   41 0
  64   32 0
  68   42 0
  64   46 0
  58   39 0
  56   39 0
  58   36 0
  66   42 0
  60   41 0
  44   41 0
  35   41 0
  36   36 0
  47   35 0
  60   34 0
  69   91 0
  40   88 0
  77   75 0
  89   57 0
  54   71 0
  39  -31 0
  34  -43 0
  34  -52 0
  37  -60 0
  42  -54 0
  48  -44 0
  41  -40 0
  42  -36 0
  53  -39 0
  57  -53 0
  62  -37 0
  49  -35 0
  44  -45 0
  56  -45 0
  58  -45 0
  56  -57 0
  53  -53 0
  49  -53 0
  47  -57 0
  44  -61 0
  36  -60 0
  46  -60 0
  54  -59 0
  61  -56 0
  65  -48 0
  67  -39 0
  53  -35 0
  38  -36 0
  38  -48 0
  38  -62 0
  56  -64 0
  64  -59 0
  63  -52 0
 -42  -29 0
 -52  -34 0
 -55  -37 0
 -50  -38 0
 -53  -44 0
 -41  -44 0
 -28  -39 0
 -39  -37 0
 -30  -39 0
 -45  -37 0
 -53  -36 0
 -44  -42 0
 -40  -17 0
 -41  -13 0
 -50  -13 0
 -57  -14 0
 -47  -21 0
 -50  -16 0
 -56  -23 0
 -57  -31 0
 -31  -26 0
 -29  -14 0
 -35  -20 0
 -43  -23 0
 -37  -23 0
 -43  -31 0
 -25  -28 0
 -22  -21 0
 -32  -13 0
