500 2
  59   97 0
  70   99 0
  65   93 0
  59   86 0
  67   86 0
  73   93 0
  64   97 0
  72  102 0
  78   94 0
  67   88 0
  69   84 0
  75   87 0
  67   82 0
  81   84 0
  73   95 0
  69  103 0
  60   92 0
  65   43 0
  80   43 0
  78   36 0
  68   33 0
  74   43 0
  76   46 0
  69   43 0
  65   36 0
  72   33 0
  74   36 0
  73   37 0
  71   36 0
  76   25 0
  84   31 0
  87   44 0
  75   46 0
  81   49 0
  81   35 0
  88   54 0
  74   49 0
  77   54 0
 152  110 0
 164   95 0
 156   99 0
 157  106 0
 153   99 0
 164  100 0
 168  107 0
 162  112 0
 153  102 0
 154   99 0
 161   93 0
 162  103 0
 161  108 0
 153   98 0
 152   94 0
 155   94 0
 161   94 0
 166   98 0
 163  106 0
 152  116 0
 161  114 0
 164  114 0
 156  105 0
 154  111 0
 154  112 0
 155  113 0
 152  109 0
 150  102 0
 154  102 0
 159   46 0
 166   57 0
 158   53 0
 168   49 0
 172   49 0
 166   53 0
 164   49 0
 163   45 0
 162   44 0
 154   48 0
 159   58 0
 164   55 0
 168   51 0
 158   43 0
 164   43 0
 167   45 0
 164   48 0
 161   54 0
 168   61 0
 156   55 0
 150   49 0
 154   42 0
 157   42 0
 163   46 0
 168   57 0
 171   59 0
 159  131 0
 167  127 0
 174  114 0
 176  100 0
 170   90 0
 166  108 0
 162  117 0
 156  122 0
 151   97 0
 154   97 0
 159  116 0
 172  106 0
 168   97 0
 163   93 0
 154  100 0
 160  122 0
 168  116 0
 175  107 0
 163   91 0
 157   98 0
 150  100 0
 145  101 0
 156  121 0
 168  124 0
 172  128 0
 172  118 0
 160  125 0
 167  122 0
 168  117 0
 170  112 0
 172  116 0
 175  118 0
 177   53 0
 178   45 0
 174   39 0
 173   38 0
 173   46 0
 172   42 0
 169   38 0
 165   38 0
 163   42 0
 152   38 0
 159   41 0
 162   37 0
 169   32 0
 162   36 0
 166   42 0
 174   50 0
 170   55 0
 170   62 0
 164   60 0
 154   47 0
 154   52 0
 154   61 0
 161   61 0
 149   46 0
 155   42 0
 158   38 0
  83   50 0
  82   52 0
  72   46 0
  68   48 0
  73   57 0
  76   54 0
  79   48 0
  77   41 0
  77   40 0
  89   39 0
  90   43 0
  86   42 0
  86   41 0
  82   36 0
  80   31 0
  81   42 0
  89   46 0
  85   42 0
  81   34 0
  72   30 0
  69   34 0
  66   40 0
  67   50 0
  65   47 0
  62   37 0
  61   31 0
  71   27 0
  79   28 0
  86   34 0
  85   49 0
  88   39 0
  84   34 0
  71  101 0
  62  110 0
  57   96 0
  68  100 0
  62  105 0
  60  105 0
  67  112 0
  72  107 0
  74  104 0
  78  105 0
  84  104 0
  85   97 0
  82   92 0
