1500 2
-349  202 0
-339  205 0
-343  199 0
-343  204 0
-345  195 0
-336  193 0
-331  199 0
-336  200 0
-338  190 0
-348  194 0
-349  197 0
-341  193 0
-339  193 0
-333  207 0
-327  198 0
-331  189 0
-339  184 0
-349  192 0
-346  204 0
-337  205 0
-333  187 0
-336  182 0
-344  177 0
-347  182 0
-349  186 0
-349  191 0
-342  185 0
-335  189 0
-327  195 0
-335  197 0
-321  205 0
-319  183 0
-333  175 0
-337  175 0
-355  188 0
-355  201 0
-340  210 0
-323  206 0
-324  180 0
-338  168 0
-349  172 0
-356  182 0
-338  175 0
-331  175 0
-323  190 0
-331  206 0
-344  211 0
-339  212 0
-333  213 0
-329  207 0
-349  204 0
-358  201 0
-354  184 0
-335  183 0
-324  188 0
-317  197 0
-314  192 0
-325  184 0
-332  172 0
-322  173 0
-321  173 0
-317  180 0
-315  177 0
-332  164 0
-345  170 0
-350  177 0
-321  182 0
-311  195 0
-318  211 0
-308  209 0
-305  189 0
-310  169 0
-331  155 0
-345  168 0
-359  186 0
-360  200 0
-350  149 0
-347  146 0
-357  164 0
-333  170 0
-331  158 0
-325  163 0
-312  174 0
-312  188 0
-357  165 0
-347  154 0
-343  161 0
-352  172 0
-355  178 0
-356  175 0
-352  192 0
-320  197 0
-310  183 0
-300  185 0
-301  174 0
-317  156 0
-328  144 0
-333  140 0
-316  158 0
-304  184 0
-296  197 0
-321  219 0
-341  216 0
-353  207 0
-357  202 0
-356  216 0
-364  200 0
-366  194 0
-366  173 0
-365  167 0
-360  169 0
-358  181 0
-328  190 0
-304  177 0
-313  158 0
-296  170 0
-292  196 0
-305  211 0
-306  200 0
-312  201 0
-316  206 0
-316  212 0
-324  218 0
-327  218 0
-311  193 0
-320  174 0
-324  158 0
-331  147 0
-339  152 0
-342  146 0
-336  145 0
-324  142 0
-312  148 0
-303  162 0
-299  177 0
-297  184 0
-308  168 0
-321  162 0
-339  157 0
-346  158 0
-353  154 0
-342  147 0
-338  145 0
-351  165 0
-346  171 0
-332  160 0
-322  168 0
-320  171 0
-317  163 0
-313  169 0
-293  185 0
-297  203 0
-302  216 0
-301  204 0
-301  194 0
-308  179 0
-325  162 0
-330  153 0
-353  165 0
-360  182 0
-368  184 0
-369  177 0
-360  157 0
-355  145 0
-330  141 0
-318  142 0
-304  149 0
-295  162 0
-294  176 0
-292  194 0
-307  201 0
-328  198 0
-354  188 0
-361  172 0
-363  175 0
-361  204 0
-352  214 0
-366  201 0
-369  207 0
-354  210 0
-342  220 0
-333  225 0
-317  220 0
-305  209 0
-307  196 0
-343  205 0
-363  185 0
-375  174 0
-368  151 0
-364  144 0
-366  164 0
-366  157 0
-344  138 0
-333  137 0
-311  140 0
-295  153 0
-287  180 0
-285  197 0
-288  202 0
-291  181 0
-300  161 0
-316  144 0
-331  137 0
-292  148 0
-307  159 0
-311  145 0
-334  133 0
-344  137 0
-363  151 0
-369  172 0
-353  191 0
-287  194 0
-278  182 0
-269  192 0
-281  202 0
-283  179 0
-290  147 0
-307  140 0
-311  137 0
-314  141 0
-285  152 0
-277  176 0
-274  180 0
-291  149 0
-315  143 0
-329  146 0
-338  143 0
-330  146 0
-322  153 0
-334  144 0
-338  142 0
-348  156 0
-349  178 0
-326  205 0
-296  207 0
-286  184 0
-291  164 0
-287  160 0
-283  160 0
-285  165 0
-294  143 0
-305  137 0
-328  138 0
-354  148 0
-372  163 0
-380  193 0
-378  138 0
-363  121 0
-344  121 0
-331  134 0
-175  117 0
-175  110 0
-160  102 0
-150  110 0
-162  112 0
-160  100 0
-146   89 0
-139   88 0
-140  104 0
-150   94 0
-144   81 0
-150   69 0
-163   87 0
-174  102 0
-169   95 0
-164   80 0
-160   85 0
-156  101 0
-152  116 0
-137  118 0
-131  106 0
-133   86 0
-139   77 0
-145  102 0
-154  118 0
-152  119 0
-140  115 0
-135   98 0
-135   85 0
-144   98 0
-150   84 0
-156   81 0
-154  112 0
-144  120 0
-160  121 0
-151  128 0
-140  132 0
-131  121 0
-127  106 0
-134   88 0
-156   77 0
-165  106 0
-164   92 0
-175   77 0
-176  104 0
-170  108 0
-166   87 0
-153   79 0
-138   89 0
-128  106 0
-121  116 0
-121   97 0
-124   84 0
-129   72 0
-139   64 0
-155   61 0
-140   63 0
-130   70 0
-119   96 0
-118  118 0
-123  122 0
-128  129 0
-143  138 0
-161  136 0
-165  130 0
-180  117 0
-185  105 0
-188   82 0
-177   73 0
-163   61 0
-146   57 0
-131   61 0
-120   96 0
-129  101 0
-120  130 0
-112  122 0
-110  104 0
-111   80 0
-116   65 0
-124   83 0
-139   69 0
-153   66 0
-165   68 0
-180   89 0
-182   87 0
-177   95 0
-172  114 0
-146  130 0
-138  136 0
-152  142 0
-145  146 0
-135  148 0
-126  147 0
-123  139 0
-129  121 0
-133  125 0
-142  116 0
-142  105 0
-121   82 0
-103  105 0
 -96  113 0
-106   89 0
-122   74 0
-140   65 0
-163   58 0
-168   69 0
-178   90 0
-180  102 0
-184   90 0
-181   62 0
-166   57 0
-142   54 0
-125   62 0
-117   83 0
-116  112 0
-112  118 0
-113  143 0
-106  139 0
-102  121 0
-104  111 0
 -95   93 0
-105   79 0
-110   73 0
-116   64 0
-131   51 0
-141   49 0
-152   55 0
-115   55 0
 -92   75 0
 -80   93 0
 -70  122 0
 -75  138 0
 -90  138 0
 -94  112 0
-105   95 0
-126  106 0
-136  105 0
-140  103 0
-145  120 0
-155  128 0
-166  116 0
-155   96 0
-132   95 0
-108  128 0
 -99  136 0
 -86  109 0
 -91   84 0
