800 2
  76  405 0
  68  396 0
  75  394 0
  84  397 0
  86  405 0
  86  415 0
  74  415 0
  66  417 0
  64  409 0
  56  406 0
  55  306 0
  46  293 0
  55  293 0
  67  293 0
  66  303 0
  45  286 0
  54  284 0
  63  286 0
  75  285 0
  75  295 0
 174  355 0
 174  369 0
 166  369 0
 166  353 0
 154  365 0
 154  357 0
 144  356 0
 142  366 0
 163  366 0
 155  345 0
 199  279 0
 188  279 0
 183  266 0
 197  260 0
 196  272 0
 186  266 0
 195  265 0
 206  266 0
 206  274 0
 204  256 0
 328  336 0
 327  343 0
 312  335 0
 314  344 0
 305  344 0
 302  333 0
 317  325 0
 324  325 0
 302  325 0
 313  317 0
 395  407 0
 387  407 0
 384  392 0
 393  397 0
 394  403 0
 387  403 0
 386  385 0
 394  385 0
 404  394 0
 406  403 0
 444  311 0
 433  309 0
 437  304 0
 445  303 0
 436  298 0
 444  296 0
 435  284 0
 443  284 0
 455  294 0
 455  303 0
 335  186 0
 335  196 0
 335  203 0
 326  203 0
 326  193 0
 315  197 0
 315  207 0
 315  187 0
 327  184 0
 316  175 0
 448  184 0
 447  197 0
 433  197 0
 434  184 0
 422  184 0
 425  195 0
 416  195 0
 432  174 0
 442  174 0
 425  174 0
 468   84 0
 455   84 0
 445   84 0
 437   84 0
 434   74 0
 445   73 0
 456   74 0
 464   74 0
 444   68 0
 454   64 0
  87  397 0
  93  400 0
  98  412 0
  91  417 0
  71  417 0
  59  411 0
  53  402 0
  70  395 0
  86  401 0
  70  407 0
  93  411 0
 100  411 0
  93  399 0
  93  395 0
  81  390 0
  66  392 0
  67  385 0
  77  386 0
  63  300 0
  52  293 0
  57  284 0
  80  282 0
  87  289 0
  84  297 0
  87  306 0
  75  309 0
  63  303 0
  76  293 0
  84  291 0
  89  292 0
 158  359 0
 142  357 0
 137  348 0
 145  343 0
 155  346 0
 165  347 0
 177  351 0
 185  358 0
 175  364 0
 168  361 0
 148  353 0
 170  364 0
 176  364 0
 165  369 0
 149  364 0
 142  353 0
 166  348 0
 176  343 0
 172  341 0
 193  286 0
 186  280 0
 178  277 0
 182  267 0
 189  258 0
 199  259 0
 208  262 0
 215  271 0
 219  278 0
 215  282 0
 213  288 0
 205  291 0
 200  290 0
 195  285 0
 309  324 0
 302  319 0
 312  313 0
 326  327 0
 341  336 0
 334  344 0
 327  350 0
 298  335 0
 291  324 0
 320  324 0
 337  214 0
 343  220 0
 331  216 0
 317  206 0
 311  194 0
 311  188 0
 325  189 0
 337  192 0
 355  201 0
 349  209 0
 344  214 0
 336  197 0
 334  187 0
 319  185 0
 337  207 0
 442  178 0
 440  185 0
 437  185 0
 456  196 0
 455  204 0
 441  206 0
 424  198 0
 420  181 0
 431  178 0
 436  192 0
 448  203 0
 442  193 0
 448  187 0
 449  185 0
 461  195 0
 460  199 0
 456   87 0
 442   80 0
 435   70 0
 442   59 0
 459   58 0
 456   69 0
 474   73 0
 472   67 0
 461   62 0
 452   60 0
 470   64 0
 477   70 0
 467   80 0
 474   84 0
 453   86 0
 443   82 0
 432   72 0
 446   64 0
 460   73 0
 469   72 0
 449  283 0
 444  283 0
 440  292 0
 430  293 0
 422  292 0
 425  299 0
 435  302 0
 424  286 0
 440  286 0
 464  289 0
 459  293 0
 467  299 0
 468  303 0
 450  304 0
 444  306 0
 424  295 0
 433  283 0
 450  289 0
 461  290 0
 479  297 0
 467  298 0
 457  310 0
 437  300 0
 399  385 0
 416  385 0
 425  392 0
 414  395 0
 422  402 0
 419  410 0
 406  410 0
 387  401 0
 395  390 0
 411  400 0
 420  407 0
 406  402 0
 405  392 0
 429  390 0
 427  396 0
 420  402 0
 416  402 0
 418  410 0
 438  401 0
 424  392 0
 415  391 0
 435  394 0
 432  405 0
 413  409 0
 400  406 0
 403  400 0
 468   70 0
 484   81 0
 485   88 0
 468   93 0
 451   90 0
 443   86 0
 453   80 0
 467   83 0
 447   83 0
 475   80 0
 486   90 0
 479   94 0
 474   94 0
 460  189 0
 455  182 0
 459  185 0
 467  190 0
 472  195 0
 477  205 0
 465  208 0
 436  207 0
 430  203 0
 417  192 0
 428  183 0
 449  191 0
 451  196 0
 436  198 0
 459  206 0
 459  209 0
 423  208 0
 412  197 0
 418  183 0
 441  182 0
 466  190 0
 482  198 0
 352  192 0
 369  205 0
 366  210 0
 355  209 0
 341  201 0
 364  207 0
 336  219 0
 318  206 0
 309  199 0
 336  193 0
 351  198 0
 372  205 0
 366  211 0
 356  218 0
 375  225 0
 354  229 0
 337  219 0
 319  212 0
 324  204 0
 337  203 0
 432  282 0
 447  282 0
 464  283 0
 477  286 0
 484  289 0
 496  303 0
 484  308 0
 464  309 0
 438  311 0
 421  301 0
 408  294 0
 425  286 0
 446  290 0
 457  294 0
 481  295 0
 487  303 0
 478  305 0
 446  304 0
 432  301 0
 415  296 0
 418  282 0
 471  284 0
 489  287 0
 497  297 0
 471  300 0
 312  318 0
 322  319 0
 327  320 0
 330  340 0
 327  356 0
 327  367 0
 314  371 0
 303  373 0
 303  363 0
 303  354 0
 300  344 0
 321  334 0
 320  344 0
 317  357 0
 318  363 0
 304  357 0
 300  351 0
 298  366 0
 292  360 0
 291  351 0
 300  327 0
 300  320 0
 310  316 0
 324  314 0
 336  322 0
 339  330 0
 339  347 0
 335  362 0
 332  368 0
 319  370 0
 311  354 0
 306  338 0
 317  330 0
 405  385 0
 412  397 0
 415  407 0
 412  418 0
 391  418 0
 391  411 0
 399  391 0
 398  384 0
 397  375 0
 400  371 0
 405  371 0
 412  373 0
 410  379 0
 407  379 0
 414  382 0
 413  384 0
 213  270 0
 226  270 0
 237  271 0
 249  277 0
 247  279 0
 239  283 0
 233  284 0
 213  276 0
 206  261 0
 219  261 0
 229  261 0
 246  263 0
 244  266 0
 234  269 0
 228  269 0
 219  274 0
 185  274 0
 169  348 0
 184  353 0
 200  362 0
 192  369 0
 179  365 0
 186  360 0
  98  401 0
 100  403 0
  86  400 0
